Time Stamp,ID,Extended,Dir,Bus,DLC,D0,D1,D2,D3,D4,D5,D6,D7
150009,BA,FALSE,Rx,0,8,3,FF,3F,0,0,6D,80,EF
150011,A8,FALSE,Rx,0,8,F3,19,1,10,1,0F,0F,2
150014,AA,FALSE,Rx,0,8,D1,49,0,0,3C,0D,80,14
150016,150,FALSE,Rx,0,8,C5,0,93,0,0,0,0,E0
150018,D5,FALSE,Rx,0,6,2B,0,64,FF,FF,F0,,
150020,1B4,FALSE,Rx,0,8,0,D0,E0,F0,4,32,FE,8D
150022,B5,FALSE,Rx,0,8,D8,8,80,0,8,30,10,52
150024,A8,FALSE,Rx,0,8,F4,1A,1,10,1,0F,0F,2
150026,2B2,FALSE,Rx,0,8,0,0,0,0,20,0,0,4
150028,BA,FALSE,Rx,0,8,3,FF,3F,0,0,6E,81,EF
150031,A8,FALSE,Rx,0,8,F5,1B,1,10,1,0F,0F,2
150033,AA,FALSE,Rx,0,8,ED,4B,0,0,56,0D,80,14
150035,B5,FALSE,Rx,0,8,D9,9,80,0,8,30,10,52
150037,150,FALSE,Rx,0,8,C6,1,93,0,0,0,0,E0
150039,153,FALSE,Rx,0,7,5E,1,DC,7,80,DC,C7,
150041,BF,FALSE,Rx,0,5,81,1,FF,FF,C0,,,
150043,7.00E+08,FALSE,Rx,0,8,3,41,5,70,AA,AA,AA,AA
150045,E1,FALSE,Rx,0,6,55,FB,FF,FA,7C,0,,
150047,B5,FALSE,Rx,0,8,DA,0A,80,0,8,30,10,52
150049,A8,FALSE,Rx,0,8,F7,1D,1,10,1,0F,0F,2
150052,AA,FALSE,Rx,0,8,F1,4D,0,0,58,0D,80,14
150054,B4,FALSE,Rx,0,8,33,0E,0,0,7D,0,F0,2
150056,150,FALSE,Rx,0,8,C7,2,93,0,0,0,0,E0
150059,153,FALSE,Rx,0,7,5F,2,DC,7,80,DC,C7,
150061,B5,FALSE,Rx,0,8,DB,0B,80,0,8,30,10,52
150063,A8,FALSE,Rx,0,8,98,EE,0,E0,0,0F,0F,2
150065,B6,FALSE,Rx,0,5,0C,0C,80,0,C8,,,
150069,B5,FALSE,Rx,0,8,DC,0C,80,0,8,30,10,52
150070,A8,FALSE,Rx,0,8,8A,E0,0,E0,0,0F,0F,2
150071,AA,FALSE,Rx,0,8,D4,30,0,0,58,0D,80,14
150073,B4,FALSE,Rx,0,8,25,0,0,0,7D,0,F0,2
150075,150,FALSE,Rx,0,8,C8,3,93,0,0,0,0,E0
150077,D5,FALSE,Rx,0,6,2E,3,64,FF,FF,F0,,
150079,153,FALSE,Rx,0,7,60,3,DC,7,80,DC,C7,
150081,A8,FALSE,Rx,0,8,6B,D1,0,D0,0,0F,0F,2
150083,A9,FALSE,Rx,0,8,79,0,AC,4F,0F,E4,DF,0
150086,B5,FALSE,Rx,0,8,DD,0D,80,0,8,30,10,52
150089,A8,FALSE,Rx,0,8,6C,D2,0,D0,0,0F,0F,2
150090,AA,FALSE,Rx,0,8,C4,32,0,0,46,0D,80,14
150092,B4,FALSE,Rx,0,8,26,1,0,0,7D,0,F0,2
150095,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
150097,150,FALSE,Rx,0,8,C9,4,93,0,0,0,0,E0
150099,193,FALSE,Rx,0,8,C8,FE,FC,1,F8,8,0,0
150101,153,FALSE,Rx,0,7,61,4,DC,7,80,DC,C7,
150103,1.00E+01,FALSE,Rx,0,6,D8,F5,0,FF,FF,FF,,
150105,CE,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
150107,7EC,FALSE,Rx,0,8,3,41,0D,0,AA,AA,AA,AA
150110,B5,FALSE,Rx,0,8,D0,0,80,0,8,30,10,52
150112,7.00E+08,FALSE,Rx,0,8,3,41,0D,0,AA,AA,AA,AA
150114,A8,FALSE,Rx,0,8,8E,E4,0,E0,0,0F,0F,2
150116,1D2,FALSE,Rx,0,6,E1,0F,FF,6C,F0,FF,,
150118,153,FALSE,Rx,0,7,62,5,DC,7,80,DC,C7,
150120,BF,FALSE,Rx,0,5,85,5,FF,FF,C0,,,
150122,B5,FALSE,Rx,0,8,D1,1,80,0,8,30,10,52
150124,AA,FALSE,Rx,0,8,E1,45,0,0,50,0D,80,14
150126,1A0,FALSE,Rx,0,8,0,80,0,F0,FF,7,0,1A
150130,A8,FALSE,Rx,0,8,90,E6,0,E0,0,0F,0F,2
150130,AA,FALSE,Rx,0,8,D2,36,0,0,50,0D,80,14
150132,B4,FALSE,Rx,0,8,28,3,0,0,7D,0,F0,2
150134,194,FALSE,Rx,0,4,F4,F7,0,FC,,,,
150137,150,FALSE,Rx,0,8,CB,6,93,0,0,0,0,E0
150139,153,FALSE,Rx,0,7,63,6,DC,7,80,DC,C7,
150141,BA,FALSE,Rx,0,8,3,FF,3F,0,0,74,87,EF
150143,A8,FALSE,Rx,0,8,91,E7,0,E0,0,0F,0F,2
150145,CE,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
150148,B5,FALSE,Rx,0,8,D3,3,80,0,8,30,10,52
150150,A8,FALSE,Rx,0,8,92,E8,0,E0,0,0F,0F,2
150152,AA,FALSE,Rx,0,8,D4,38,0,0,50,0D,80,14
150154,B4,FALSE,Rx,0,8,29,4,0,0,7D,0,F0,2
150156,150,FALSE,Rx,0,8,CC,7,93,0,0,0,0,E0
150158,B5,FALSE,Rx,0,8,D4,4,80,0,8,30,10,52
150161,BA,FALSE,Rx,0,8,3,FF,3F,0,0,75,88,EF
150163,A8,FALSE,Rx,0,8,93,E9,0,E0,0,0F,0F,2
150165,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
150168,B5,FALSE,Rx,0,8,D5,5,80,0,8,30,10,52
150169,7DF,FALSE,Rx,0,8,2,1,0C,0,0,0,0,0
150171,7.00E+08,FALSE,Rx,0,8,4,41,0C,0D,56,AA,AA,AA
150173,A8,FALSE,Rx,0,8,94,EA,0,E0,0,0F,0F,2
150176,1B5,FALSE,Rx,0,7,C8,FF,10,3,0A,FF,FF,
150177,7EC,FALSE,Rx,0,8,4,41,0C,0D,60,AA,AA,AA
150181,153,FALSE,Rx,0,7,65,8,DC,7,80,DC,C7,
150183,A8,FALSE,Rx,0,8,95,EB,0,E0,0,0F,0F,2
150185,AA,FALSE,Rx,0,8,E7,3B,0,0,60,0D,80,14
150187,2B2,FALSE,Rx,0,8,0,0,0,0,10,0,0,4
150190,A8,FALSE,Rx,0,8,96,EC,0,E0,0,0F,0F,2
150191,AA,FALSE,Rx,0,8,D2,2C,0,0,5A,0D,80,14
150193,B4,FALSE,Rx,0,8,2B,6,0,0,7D,0,F0,2
150196,150,FALSE,Rx,0,8,CE,9,93,0,0,0,0,E0
150198,D5,FALSE,Rx,0,6,34,9,64,FF,FF,F0,,
150200,153,FALSE,Rx,0,7,66,9,DC,7,80,DC,C7,
150202,A9,FALSE,Rx,0,8,8F,6,AC,4F,0F,E4,EF,0
150204,A8,FALSE,Rx,0,8,97,ED,0,E0,0,0F,0F,2
150206,2B2,FALSE,Rx,0,8,0,0,0,0,20,0,0,4
150208,B5,FALSE,Rx,0,8,D8,8,80,0,8,30,10,52
150210,A8,FALSE,Rx,0,8,98,EE,0,E0,0,0F,0F,2
150212,AA,FALSE,Rx,0,8,D4,2E,0,0,5A,0D,80,14
150215,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
150216,1A2,FALSE,Rx,0,8,C2,19,0,BF,D0,7,C0,D7
150219,1B4,FALSE,Rx,0,8,0,D0,E0,F2,4,32,FE,8F
150222,153,FALSE,Rx,0,7,67,0A,DC,7,80,DC,C7,
150224,A8,FALSE,Rx,0,8,8A,E0,0,E0,0,0F,0F,2
150226,19E,FALSE,Rx,0,8,0,E0,1F,FC,FF,0,0,9C
150230,A8,FALSE,Rx,0,8,8B,E1,0,E0,0,0F,0F,2
150231,AA,FALSE,Rx,0,8,B3,21,0,0,46,0D,80,14
150232,B4,FALSE,Rx,0,8,2D,8,0,0,7D,0,F0,2
150235,1B6,FALSE,Rx,0,7,FF,FF,3C,0,1E,A0,1F,
150237,150,FALSE,Rx,0,8,D0,0B,93,0,0,0,0,E0
150239,7DF,FALSE,Rx,0,8,2,1,0D,0,0,0,0,0
150241,153,FALSE,Rx,0,7,68,0B,DC,7,80,DC,C7,
150243,7.00E+08,FALSE,Rx,0,8,3,41,0D,0,AA,AA,AA,AA
150245,CE,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
150247,7EC,FALSE,Rx,0,8,3,41,0D,0,AA,AA,AA,AA
150250,A8,FALSE,Rx,0,8,8D,E3,0,E0,0,0F,0F,2
150252,AA,FALSE,Rx,0,8,B5,23,0,0,46,0D,80,14
150254,B4,FALSE,Rx,0,8,2E,9,0,0,7D,0,F0,2
150256,150,FALSE,Rx,0,8,D1,0C,93,0,0,0,0,E0
150258,B5,FALSE,Rx,0,8,DC,0C,80,0,8,30,10,52
150260,153,FALSE,Rx,0,7,69,0C,DC,7,80,DC,C7,
150262,A8,FALSE,Rx,0,8,8E,E4,0,E0,0,0F,0F,2
150265,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
150269,B5,FALSE,Rx,0,8,DD,0D,80,0,8,30,10,52
150270,BA,FALSE,Rx,0,8,3,FF,3F,0,0,7B,8E,EF
150272,1A2,FALSE,Rx,0,8,D1,19,0,EF,D0,7,C0,17
150274,A8,FALSE,Rx,0,8,8F,E5,0,E0,0,0F,0F,2
150276,150,FALSE,Rx,0,8,D2,0D,93,0,0,0,0,E0
150278,153,FALSE,Rx,0,7,6A,0D,DC,7,80,DC,C7,
150280,BF,FALSE,Rx,0,5,8D,0D,FF,FF,C0,,,
150282,A8,FALSE,Rx,0,8,D0,6,1,0,1,0F,0F,2
150284,AA,FALSE,Rx,0,8,F4,56,0,0,52,0D,80,14
150286,19E,FALSE,Rx,0,8,0,E0,2F,FC,FF,0,0,AC
150288,BA,FALSE,Rx,0,8,3,FF,3F,0,0,6D,80,EF
150290,1A2,FALSE,Rx,0,8,BF,19,0,0F,D0,7,C0,24
150293,A8,FALSE,Rx,0,8,D1,7,1,0,1,0F,0F,2
150295,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
150297,150,FALSE,Rx,0,8,D3,0E,93,0,0,0,0,E0
150299,193,FALSE,Rx,0,8,D9,FE,FC,1,F8,8,0,0
150301,153,FALSE,Rx,0,7,6B,0E,DC,7,80,DC,C7,
150303,A8,FALSE,Rx,0,8,D2,8,1,0,1,0F,0F,2
150305,1A0,FALSE,Rx,0,8,0,80,0,E0,FF,8,90,9B
150308,B5,FALSE,Rx,0,8,D1,1,80,0,8,30,10,52
150310,BA,FALSE,Rx,0,8,3,FF,3F,0,0,6E,81,EF
150313,A8,FALSE,Rx,0,8,73,D9,0,D0,0,0F,0F,2
150315,B4,FALSE,Rx,0,8,31,0C,0,0,7D,0,F0,2
150317,150,FALSE,Rx,0,8,C5,0,93,0,0,0,0,E0
150319,1B4,FALSE,Rx,0,8,0,D0,E0,F3,4,32,FE,90
150321,153,FALSE,Rx,0,7,5D,0,DC,7,80,DC,C7,
150323,A8,FALSE,Rx,0,8,74,DA,0,D0,0,0F,0F,2
150325,E1,FALSE,Rx,0,6,55,FA,FF,FB,7C,0,,
150327,BA,FALSE,Rx,0,8,3,FF,3F,0,0,6F,82,EF
150330,A8,FALSE,Rx,0,8,75,DB,0,D0,0,0F,0F,2
150332,AA,FALSE,Rx,0,8,D7,2B,0,0,60,0D,80,14
150334,B4,FALSE,Rx,0,8,32,0D,0,0,7D,0,F0,2
150336,150,FALSE,Rx,0,8,C6,1,93,0,0,0,0,E0
150338,153,FALSE,Rx,0,7,5E,1,DC,7,80,DC,C7,
150340,BF,FALSE,Rx,0,5,81,1,FF,FF,C0,,,
150342,A8,FALSE,Rx,0,8,76,DC,0,D0,0,0F,0F,2
150344,AC,FALSE,Rx,0,8,A5,FD,FF,FF,0,7D,0,7D
150346,B5,FALSE,Rx,0,8,D4,4,80,0,8,30,10,52
150348,BA,FALSE,Rx,0,8,3,FF,3F,0,0,70,83,EF
150351,A8,FALSE,Rx,0,8,97,ED,0,E0,0,0F,0F,2
150353,AA,FALSE,Rx,0,8,D9,2D,0,0,60,0D,80,14
150356,150,FALSE,Rx,0,8,C7,2,93,0,0,0,0,E0
150358,D5,FALSE,Rx,0,6,2D,2,64,FF,FF,F0,,
150360,B5,FALSE,Rx,0,8,D5,5,80,0,8,30,10,52
150362,A8,FALSE,Rx,0,8,98,EE,0,E0,0,0F,0F,2
150364,A9,FALSE,Rx,0,8,CB,0E,AE,7F,0F,E6,EF,0
150366,1A0,FALSE,Rx,0,8,0,80,0,30,0,9,C0,1C
150369,B5,FALSE,Rx,0,8,D6,6,80,0,8,30,10,52
150370,A8,FALSE,Rx,0,8,8A,E0,0,E0,0,0F,0F,2
150373,AA,FALSE,Rx,0,8,B4,20,0,0,48,0D,80,14
150375,2F3,FALSE,Rx,0,3,0B,FC,FD,,,,,
150376,150,FALSE,Rx,0,8,C8,3,93,0,0,0,0,E0
150378,153,FALSE,Rx,0,7,60,3,DC,7,80,DC,C7,
150380,BF,FALSE,Rx,0,5,83,3,FF,FF,C0,,,
150382,7.00E+08,FALSE,Rx,0,8,3,41,0D,0,AA,AA,AA,AA
150384,AC,FALSE,Rx,0,8,98,F0,FF,FF,0,7D,0,7D
150386,1A0,FALSE,Rx,0,8,0,80,0,F0,FF,9,D0,EC
150389,A8,FALSE,Rx,0,8,8C,E2,0,E0,0,0F,0F,2
150391,AA,FALSE,Rx,0,8,B6,22,0,0,48,0D,80,14
150394,B4,FALSE,Rx,0,8,26,1,0,0,7D,0,F0,2
150396,150,FALSE,Rx,0,8,C9,4,93,0,0,0,0,E0
150398,D5,FALSE,Rx,0,6,2F,4,64,FF,FF,F0,,
150400,153,FALSE,Rx,0,7,61,4,DC,7,80,DC,C7,
150402,BA,FALSE,Rx,0,8,3,FF,3F,0,0,73,86,EF
150404,A8,FALSE,Rx,0,8,8D,E3,0,E0,0,0F,0F,2
150406,19E,FALSE,Rx,0,8,0,E0,2F,FC,FF,0,0,AC
150408,B5,FALSE,Rx,0,8,D9,9,80,0,8,30,10,52
150410,A8,FALSE,Rx,0,8,8E,E4,0,E0,0,0F,0F,2
150413,AA,FALSE,Rx,0,8,C2,24,0,0,52,0D,80,14
150415,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
150417,150,FALSE,Rx,0,8,CA,5,93,0,0,0,0,E0
150419,1B4,FALSE,Rx,0,8,0,D0,E0,F4,4,32,FE,91
150421,153,FALSE,Rx,0,7,62,5,DC,7,80,DC,C7,
150423,1A2,FALSE,Rx,0,8,BF,19,0,7F,D0,7,C0,94
150425,19E,FALSE,Rx,0,8,0,E0,2F,FC,FF,0,0,AC
150429,A8,FALSE,Rx,0,8,90,E6,0,E0,0,0F,0F,2
150430,AA,FALSE,Rx,0,8,C4,26,0,0,52,0D,80,14
150432,B4,FALSE,Rx,0,8,28,3,0,0,7D,0,F0,2
150434,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
150437,150,FALSE,Rx,0,8,CB,6,93,0,0,0,0,E0
150439,7DF,FALSE,Rx,0,8,2,1,0C,0,0,0,0,0
150441,153,FALSE,Rx,0,7,63,6,DC,7,80,DC,C7,
150443,7.00E+08,FALSE,Rx,0,8,4,41,0C,0D,52,AA,AA,AA
150445,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
150447,7EC,FALSE,Rx,0,8,4,41,0C,0D,5E,AA,AA,AA
150450,A8,FALSE,Rx,0,8,92,E8,0,E0,0,0F,0F,2
150452,AA,FALSE,Rx,0,8,D2,28,0,0,5E,0D,80,14
150454,B4,FALSE,Rx,0,8,29,4,0,0,7D,0,F0,2
150456,150,FALSE,Rx,0,8,CC,7,93,0,0,0,0,E0
150458,B5,FALSE,Rx,0,8,DD,0D,80,0,8,30,10,52
150460,BA,FALSE,Rx,0,8,3,FF,3F,0,0,76,89,EF
150462,A8,FALSE,Rx,0,8,93,E9,0,E0,0,0F,0F,2
150465,AC,FALSE,Rx,0,8,9C,F4,FF,FF,0,7D,0,7D
150468,B5,FALSE,Rx,0,8,DE,0E,80,0,8,30,10,52
150469,A8,FALSE,Rx,0,8,94,EA,0,E0,0,0F,0F,2
150471,AA,FALSE,Rx,0,8,C8,2A,0,0,52,0D,80,14
150473,B4,FALSE,Rx,0,8,2A,5,0,0,7D,0,F0,2
150475,150,FALSE,Rx,0,8,CD,8,93,0,0,0,0,E0
150479,BA,FALSE,Rx,0,8,3,FF,3F,0,0,77,8A,EF
150481,153,FALSE,Rx,0,7,65,8,DC,7,80,DC,C7,
150483,A8,FALSE,Rx,0,8,75,DB,0,D0,0,0F,0F,2
150485,AC,FALSE,Rx,0,8,9D,F5,FF,FF,0,7D,0,7D
150487,15C,FALSE,Rx,0,8,FD,FB,FF,FF,FF,FF,A4,FF
150490,A8,FALSE,Rx,0,8,96,EC,0,E0,0,0F,0F,2
150491,AA,FALSE,Rx,0,8,CA,2C,0,0,52,0D,80,14
150493,B4,FALSE,Rx,0,8,2B,6,0,0,7D,0,F0,2
150496,310,FALSE,Rx,0,7,94,C5,3A,1A,0,C6,1D,
150498,D5,FALSE,Rx,0,6,34,9,64,FF,FF,F0,,
150499,153,FALSE,Rx,0,7,66,9,DC,7,80,DC,C7,
150501,A8,FALSE,Rx,0,8,97,ED,0,E0,0,0F,0F,2
150504,A9,FALSE,Rx,0,8,B3,6,AE,6F,0F,E6,EF,0
150506,1A0,FALSE,Rx,0,8,0,80,0,20,0,8,40,8A
150508,7DF,FALSE,Rx,0,8,2,1,0B,0,0,0,0,0
150510,B5,FALSE,Rx,0,8,D2,2,80,0,8,30,10,52
150512,A8,FALSE,Rx,0,8,98,EE,0,E0,0,0F,0F,2
150514,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
150516,BA,FALSE,Rx,0,8,3,FF,3F,0,0,79,8C,EF
150519,1B4,FALSE,Rx,0,8,0,D0,E0,F5,4,32,FE,92
150522,153,FALSE,Rx,0,7,67,0A,DC,7,80,DC,C7,
150524,A8,FALSE,Rx,0,8,8A,E0,0,E0,0,0F,0F,2
150526,E1,FALSE,Rx,0,6,54,F5,FF,FF,7C,0,,
150530,A8,FALSE,Rx,0,8,8B,E1,0,E0,0,0F,0F,2
150530,AA,FALSE,Rx,0,8,A3,21,0,0,36,0D,80,14
150532,B4,FALSE,Rx,0,8,2D,8,0,0,7D,0,F0,2
150534,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
150536,150,FALSE,Rx,0,8,D0,0B,93,0,0,0,0,E0
150538,153,FALSE,Rx,0,7,68,0B,DC,7,80,DC,C7,
150540,BF,FALSE,Rx,0,5,8B,0B,FF,FF,C0,,,
150542,A8,FALSE,Rx,0,8,8C,E2,0,E0,0,0F,0F,2
150544,A9,FALSE,Rx,0,8,B5,8,AE,6F,0F,E6,EF,0
150546,19E,FALSE,Rx,0,8,0,E0,3F,FC,FF,0,0,BC
150550,A8,FALSE,Rx,0,8,AD,F3,0,F0,0,0F,0F,2
150551,AA,FALSE,Rx,0,8,C3,33,0,0,44,0D,80,14
150553,B4,FALSE,Rx,0,8,2E,9,0,0,7D,0,F0,2
150555,1A2,FALSE,Rx,0,8,AA,19,0,EF,D0,7,C0,EF
150557,150,FALSE,Rx,0,8,D1,0C,93,0,0,0,0,E0
150559,B5,FALSE,Rx,0,8,D6,6,80,0,8,30,10,52
150561,A9,FALSE,Rx,0,8,C6,9,AE,6F,0F,E6,FF,0
150565,A8,FALSE,Rx,0,8,AE,F4,0,F0,0,0F,0F,2
150567,2B2,FALSE,Rx,0,8,0,0,0,0,20,0,0,4
150569,B5,FALSE,Rx,0,8,D7,7,80,0,8,30,10,52
150571,BA,FALSE,Rx,0,8,3,FF,3F,0,0,6D,80,EF
150573,1A2,FALSE,Rx,0,8,AA,19,0,0F,D0,7,C0,0F
150575,150,FALSE,Rx,0,8,D2,0D,93,0,0,0,0,E0
150577,D5,FALSE,Rx,0,6,38,0D,64,FF,FF,F0,,
150579,153,FALSE,Rx,0,7,6A,0D,DC,7,80,DC,C7,
150581,BF,FALSE,Rx,0,5,8D,0D,FF,FF,C0,,,
150583,7.00E+08,FALSE,Rx,0,8,3,41,0D,0,AA,AA,AA,AA
150585,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
150587,BA,FALSE,Rx,0,8,3,FF,3F,0,0,6E,81,EF
150589,1A2,FALSE,Rx,0,8,B7,19,0,1F,D0,7,C0,2C
150591,A8,FALSE,Rx,0,8,B1,F7,0,F0,0,0F,0F,2
150594,AA,FALSE,Rx,0,8,DD,37,0,0,5A,0D,80,14
150596,150,FALSE,Rx,0,8,D3,0E,93,0,0,0,0,E0
150598,B5,FALSE,Rx,0,8,D9,9,80,0,8,30,10,52
150600,153,FALSE,Rx,0,7,6B,0E,DC,7,80,DC,C7,
150602,A8,FALSE,Rx,0,8,B2,F8,0,F0,0,0F,0F,2
150604,B6,FALSE,Rx,0,5,9,9,80,0,C8,,,
150607,B5,FALSE,Rx,0,8,DA,0A,80,0,8,30,10,52
150609,BA,FALSE,Rx,0,8,3,FF,3F,0,0,6F,82,EF
150611,1A2,FALSE,Rx,0,8,BC,19,0,2F,D0,7,C0,41
150613,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
150615,AA,FALSE,Rx,0,8,C7,29,0,0,52,0D,80,14
150618,150,FALSE,Rx,0,8,C5,0,93,0,0,0,0,E0
150620,1B4,FALSE,Rx,0,8,0,D0,E0,F6,4,32,FE,93
150622,BF,FALSE,Rx,0,5,80,0,FF,FF,C0,,,
150623,A8,FALSE,Rx,0,8,94,EA,0,E0,0,0F,0F,2
150626,2B2,FALSE,Rx,0,8,0,0,0,0,20,0,0,4
150628,BA,FALSE,Rx,0,8,3,FF,3F,0,0,70,83,EF
150630,A8,FALSE,Rx,0,8,95,EB,0,E0,0,0F,0F,2
150632,AA,FALSE,Rx,0,8,C9,2B,0,0,52,0D,80,14
150634,B4,FALSE,Rx,0,8,32,0D,0,0,7D,0,F0,2
150636,150,FALSE,Rx,0,8,C6,1,93,0,0,0,0,E0
150639,153,FALSE,Rx,0,7,5E,1,DC,7,80,DC,C7,
150641,BF,FALSE,Rx,0,5,81,1,FF,FF,C0,,,
150642,7.00E+08,FALSE,Rx,0,8,4,41,0C,0D,52,AA,AA,AA
150644,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
150646,7EC,FALSE,Rx,0,8,4,41,0C,0D,52,AA,AA,AA
150650,1A2,FALSE,Rx,0,8,B9,19,0,4F,D0,7,C0,5E
150652,A8,FALSE,Rx,0,8,97,ED,0,E0,0,0F,0F,2
150654,AA,FALSE,Rx,0,8,B5,2D,0,0,3C,0D,80,14
150656,150,FALSE,Rx,0,8,C7,2,93,0,0,0,0,E0
150658,B5,FALSE,Rx,0,8,DE,0E,80,0,8,30,10,52
150660,153,FALSE,Rx,0,7,5F,2,DC,7,80,DC,C7,
150662,A8,FALSE,Rx,0,8,98,EE,0,E0,0,0F,0F,2
150664,AC,FALSE,Rx,0,8,A6,FE,FF,FF,0,7D,0,7D
150667,BA,FALSE,Rx,0,8,3,FF,3F,0,0,72,85,EF
150669,B5,FALSE,Rx,0,8,D0,0,80,0,8,30,10,52
150671,A8,FALSE,Rx,0,8,8A,E0,0,E0,0,0F,0F,2
150673,AA,FALSE,Rx,0,8,A8,20,0,0,3C,0D,80,14
150675,150,FALSE,Rx,0,8,C8,3,93,0,0,0,0,E0
150677,D5,FALSE,Rx,0,6,2E,3,64,FF,FF,F0,,
150679,153,FALSE,Rx,0,7,60,3,DC,7,80,DC,C7,
150681,A8,FALSE,Rx,0,8,8B,E1,0,E0,0,0F,0F,2
150683,A9,FALSE,Rx,0,8,AE,0,AE,6F,0F,E7,EF,0
150686,B5,FALSE,Rx,0,8,D1,1,80,0,8,30,10,52
150689,A8,FALSE,Rx,0,8,8C,E2,0,E0,0,0F,0F,2
150690,AA,FALSE,Rx,0,8,C4,32,0,0,46,0D,80,14
150693,B4,FALSE,Rx,0,8,26,1,0,0,7D,0,F0,2
150695,150,FALSE,Rx,0,8,C9,4,93,0,0,0,0,E0
150697,D5,FALSE,Rx,0,6,2F,4,64,FF,FF,F0,,
150699,193,FALSE,Rx,0,8,0B,FE,FC,1,F8,8,0,0
150701,153,FALSE,Rx,0,7,61,4,DC,7,80,DC,C7,
150703,A8,FALSE,Rx,0,8,AD,F3,0,F0,0,0F,0F,2
150705,CE,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
150708,7DF,FALSE,Rx,0,8,2,1,0D,0,0,0,0,0
150710,7EC,FALSE,Rx,0,8,3,41,0D,0,AA,AA,AA,AA
150712,7.00E+08,FALSE,Rx,0,8,3,41,0D,0,AA,AA,AA,AA
150714,A8,FALSE,Rx,0,8,AE,F4,0,F0,0,0F,0F,2
150716,1D2,FALSE,Rx,0,6,E1,0F,FF,9C,F0,FF,,
150718,1B4,FALSE,Rx,0,8,0,D0,E0,F7,4,32,FE,94
150720,153,FALSE,Rx,0,7,62,5,DC,7,80,DC,C7,
150722,B5,FALSE,Rx,0,8,D4,4,80,0,8,30,10,52
150724,B6,FALSE,Rx,0,5,FF,0,80,0,C8,,,
150729,A8,FALSE,Rx,0,8,90,E6,0,E0,0,0F,0F,2
150730,AA,FALSE,Rx,0,8,D4,36,0,0,52,0D,80,14
150730,B4,FALSE,Rx,0,8,28,3,0,0,7D,0,F0,2
150734,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
150736,B5,FALSE,Rx,0,8,D5,5,80,0,8,30,10,52
150738,150,FALSE,Rx,0,8,CB,6,93,0,0,0,0,E0
150740,153,FALSE,Rx,0,7,63,6,DC,7,80,DC,C7,
150742,BF,FALSE,Rx,0,5,86,6,FF,FF,C0,,,
150743,A8,FALSE,Rx,0,8,91,E7,0,E0,0,0F,0F,2
150746,1A0,FALSE,Rx,0,8,0,80,0,0,0,9,10,3B
150748,B5,FALSE,Rx,0,8,D6,6,80,0,8,30,10,52
150750,A8,FALSE,Rx,0,8,92,E8,0,E0,0,0F,0F,2
150752,B4,FALSE,Rx,0,8,29,4,0,0,7D,0,F0,2
150754,AA,FALSE,Rx,0,8,C6,28,0,0,52,0D,80,14
150756,150,FALSE,Rx,0,8,CC,7,93,0,0,0,0,E0
150759,B5,FALSE,Rx,0,8,D7,7,80,0,8,30,10,52
150761,BA,FALSE,Rx,0,8,3,FF,3F,0,0,77,8A,EF
150763,A8,FALSE,Rx,0,8,93,E9,0,E0,0,0F,0F,2
150765,CE,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
150768,B5,FALSE,Rx,0,8,D8,8,80,0,8,30,10,52
150769,A8,FALSE,Rx,0,8,94,EA,0,E0,0,0F,0F,2
150772,AA,FALSE,Rx,0,8,BE,2A,0,0,48,0D,80,14
150774,B4,FALSE,Rx,0,8,2A,5,0,0,7D,0,F0,2
150777,7DF,FALSE,Rx,0,8,2,1,0F,0,0,0,0,0
150779,BA,FALSE,Rx,0,8,3,FF,3F,0,0,78,8B,EF
150781,153,FALSE,Rx,0,7,65,8,DC,7,80,DC,C7,
150783,7.00E+08,FALSE,Rx,0,8,3,41,0F,52,AA,AA,AA,AA
150785,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
150790,A8,FALSE,Rx,0,8,96,EC,0,E0,0,0F,0F,2
150790,AA,FALSE,Rx,0,8,B8,3C,0,0,30,0D,80,14
150792,B4,FALSE,Rx,0,8,2B,6,0,0,7D,0,F0,2
150794,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
